Country,Name,Status,Speakers,Latitude,Longitude
United States of America,Shoshoni (Idaho),Severely endangered,2000,43.0438,-112.4629
United States of America,Shoshoni (Nevada),Severely endangered,2000,40.0358,-113.9835
United States of America,Shoshoni (Wyoming),Severely endangered,2000,43.014,-108.8209
India,Tai Phake,Severely endangered,2000,27.5033,95.2185
Algeria,Tamazight (Arzew),Critically endangered,2000,35.5869,-0.4737
China,Tanglang,Vulnerable,2000,26.0863,99.7119
Gabon,Tchitchege,Definitely endangered,2000,-1.8508,13.612
China,Tinan,Definitely endangered,2000,32.519,77.6733
India,Tinan,Definitely endangered,2000,32.519,77.6733
Ecuador,Tsafiki,Definitely endangered,2000,-0.25,-79.15
Central African Rep.,Ukhwejo,Severely endangered,2000,3.3626,16.0565
Peru,Urarina,Vulnerable,2000,-4.3464,-75.3002
Pakistan,Ushojo,Definitely endangered,2000,35.0209,72.897
Afghanistan,Waigali,Definitely endangered,2000,35.1895,71.1941
Ecuador,Waotededo,Vulnerable,2000,-1.1864,-76.6296
Afghanistan,Wotapuri-Katarqalai,Definitely endangered,2000,34.4166,70.3333
China,Wutun,Definitely endangered,2000,35.791,102.4365
Peru,Candoshi,Definitely endangered,1900,-3.7107,-76.9042
Brazil,Hupda (Brazil),Vulnerable,1900,0.7909,-68.247
Mexico,Mixtec of the central Ravine,Definitely endangered,1878,17.9666,-96.8333
Chad,Kendeje,Definitely endangered,1859,13.6299,21.5771
Russia,Hunzib,Definitely endangered,1839,42.1654,46.2991
Benin,Tchumbuli,Critically endangered,1838,8.7113,2.1533
Peru,Cashibo-Cacataibo,Definitely endangered,1800,-8.9393,-75.0915
Papua New Guinea,Grass Koiari,Vulnerable,1800,-9.4558,147.5559
Indonesia,Isirawa,Vulnerable,1800,-1.8783,138.5485
Malaysia,Lanoh,Critically endangered,1800,5.2509,101.0206
Indonesia,Lemolang,Vulnerable,1800,-2.6303,120.1849
Indonesia,Nila (Seram Island),Definitely endangered,1800,-3.2173,128.9849
China,Shixing,Definitely endangered,1800,28.5263,100.4734
Mexico,Chuj (Mexico),Critically endangered,1771,16.1203,-92.0407
India,Darma,Definitely endangered,1761,30.0037,80.5641
Nepal,Darma,Definitely endangered,1761,30.0037,80.5641
Cameroon,Kung,Severely endangered,1750,6.5227,10.1074
Guyana,Lokono (Guyana),Critically endangered,1750,6.2934,-58.0957
Venezuela,Lokono (Guyana),Critically endangered,1750,6.2934,-58.0957
India,Byangsi,Definitely endangered,1734,30.0595,80.7824
Nepal,Byangsi,Definitely endangered,1734,30.0595,80.7824
Laos,Pasing,Definitely endangered,1732,21.1254,101.4697
Nepal,Yamphu,Definitely endangered,1722,27.5935,87.3316
Indonesia,Andio,Vulnerable,1700,-0.8514,123.1457
United States of America,Cheyenne (Montana),Definitely endangered,1700,45.5495,-106.5263
Oman,Kumzari,Severely endangered,1700,26.1936,56.2431
Peru,Quechua of Yauyos,Critically endangered,1700,-12.9081,-75.6958
Senegal,Bainouk-Samik,Severely endangered,1685,12.5733,-16.2652
Vietnam,Côông,Definitely endangered,1676,22.5943,102.7455
Canada,Dogrib,Vulnerable,1675,62.8292,-115.9904
United States of America,Upland Yuman,Vulnerable,1650,36.2377,-112.7094
Mexico,Eastern Cuicatec,Vulnerable,1641,17.9666,-96.7166
Morocco,Tamazight (Ait Rouadi),Extinct,1637,32.5745,-5.9655
Micronesia,Woleaian,Severely endangered,1631,7.3515,143.8769
Mexico,Huehuetla Tepehua,Definitely endangered,1603,20.46,-98.0761
Brazil,Kadiwéu,Definitely endangered,1600,-20.5222,-56.7237
United States of America,Southern Tiwa (Isleta Pueblo),Definitely endangered,1600,34.9057,-106.7066
United States of America,Southern Tiwa (Sandia Pueblo),Definitely endangered,1600,35.2516,-106.565
United States of America,Tewa (Arizona),Definitely endangered,1600,35.8334,-110.3798
United States of America,Tewa (New Mexico),Severely endangered,1600,36.053,-106.0708
Botswana,ǁGana,Vulnerable,1550,-21.7824,21.8971
Brazil,Akwáwa,Vulnerable,1548,-5.2441,-52.7014
Mexico,Northern Cuicatec,Vulnerable,1503,17.9511,-96.7384
Mexico,Chiquihuitlán Mazatec,Definitely endangered,1502,17.9953,-96.7449
Brazil,Apinajé,Vulnerable,1500,-6.0317,-47.5604
Pakistan,Bashkarik,Severely endangered,1500,35.2893,72.6168
Nepal,Chintang,Severely endangered,1500,26.9367,87.1991
Russia,Forest Nenets,Severely endangered,1500,64.9188,77.7941
Colombia,Hupda (Colombia),Definitely endangered,1500,0.3845,-70.1367
Malaysia,Jah Hut,Severely endangered,1500,3.6452,102.3065
Côte d'Ivoire,Jeri,Severely endangered,1500,9.2647,-5.8666
Chad,Jonkor Bourmataguil,Severely endangered,1500,11.4261,19.0145
Ethiopia,K'emant,Severely endangered,1500,12.9349,37.2326
India,Kanashi,Definitely endangered,1500,32.0406,77.1075
Brazil,Karajá,Vulnerable,1500,-11.0921,-50.3393
Russia,Karelian (Tikhvin),Severely endangered,1500,59.601,33.3544
Cameroon,Kendem,Severely endangered,1500,5.7061,9.6377
China,Khamba,Definitely endangered,1500,29.0105,94.7653
India,Khamba,Definitely endangered,1500,29.0105,94.7653
India,Lishpa,Definitely endangered,1500,27.3327,92.384
Brazil,Mayoruna (Brazil),Vulnerable,1500,-3.3379,-64.8413
United States of America,Mescalero-Chiricahua Apache (New Mexico),Definitely endangered,1500,33.1514,-105.7942
China,Numao Bunu,Definitely endangered,1500,24.3902,107.2701
Malaysia,Orang Seletar,Severely endangered,1500,1.3387,103.464
Colombia,Palenque Creole,Definitely endangered,1500,10.0952,-75.1142
Laos,Pong,Definitely endangered,1500,18.4666,105.05
China,Pyuma,Vulnerable,1500,22.8027,121.0748
China,Saaroa,Critically endangered,1500,23.1283,120.7062
Indonesia,Saluan,Vulnerable,1500,-0.8129,122.871
Malaysia,Semaq Beri,Critically endangered,1500,4.0012,102.8443
Sudan,Talodi,Critically endangered,1500,10.6902,30.3964
Suriname,Wayana (Suriname),Vulnerable,1500,2.7455,-54.58
Australia,Wik Mungkan,Vulnerable,1500,-12.9403,141.9873
Canada,Natsilingmiutut,Vulnerable,1455,68.643,-95.8863
Bolivia,Movima,Severely endangered,1452,-13.7954,-65.4345
Central African Rep.,Ngombe,Definitely endangered,1450,3.9492,15.2352
Brazil,Cinta Larga,Vulnerable,1440,-11.4154,-59.7216
Philippines,Dupaninan Agta,Vulnerable,1400,17.9682,122.0361
Sudan,Tese,Critically endangered,1400,11.2161,29.8471
Brazil,Bororo,Definitely endangered,1390,-15.5172,-53.1024
Micronesia,Puluwat,Severely endangered,1364,7.5803,149.425
Brazil,Kanela Rankokamekra,Vulnerable,1337,-6.075,-44.9121
Chad,Saba,Definitely endangered,1335,11.1487,18.0175
Brazil,Kurripako (Brazil),Vulnerable,1332,0.7001,-68.3789
Laos,Triw,Definitely endangered,1328,15.6833,107.2
United Kingdom of Great Britain and Northern Ireland,Guernsey French,Severely endangered,1327,49.4502,-2.5927
Micronesia,Paafang,Severely endangered,1318,7.6198,155.1571
Nepal,Chɨlɨng,Definitely endangered,1314,26.9483,87.2527
Mexico,Zapotec of the Valleys north,Severely endangered,1303,17.0666,-96.65
Cyprus,Cypriot Arabic,Severely endangered,1300,35.3196,33.338
Brazil,Palikur (Brazil),Vulnerable,1300,4.0396,-51.7236
India,Sanenyo,Critically endangered,1300,7.9504,93.576
Mexico,Tecóatl Mazatec,Vulnerable,1300,18.1653,-96.9124
Guatemala,Xinka,Critically endangered,1283,14.3447,-90.2603
Mexico,Ozomatlán Totonac,Critically endangered,1276,20.1766,-98.0527
Nepal,Kāgate,Definitely endangered,1273,27.5449,86.2925
Brazil,Maxakali,Vulnerable,1271,-16.5519,-40.3417
Papua New Guinea,Murik,Vulnerable,1256,-3.8368,144.2807
India,Pengo,Critically endangered,1254,19.0621,83.4851
Brazil,Marúbo,Vulnerable,1252,-6.0968,-70.2246
Canada,Aivilingmiutut,Vulnerable,1245,64.1657,-83.243
Chad,Besme,Severely endangered,1228,9.6386,16.018
Indonesia,Oirata,Definitely endangered,1221,-8.0755,127.1777
Nepal,Lohorung,Severely endangered,1207,27.4266,87.2498
Peru,Harakmbut,Definitely endangered,1206,-12.9403,-70.2685
China,Buyang,Severely endangered,1200,23.4146,105.7632
Indonesia,Dakka,Vulnerable,1200,-3.316,119.2071
Malaysia,Mah Meri,Severely endangered,1200,2.836,101.4299
Argentina,Manjui,Definitely endangered,1200,-23.1201,-62.7539
Bolivia,Manjui,Definitely endangered,1200,-23.1201,-62.7539
Paraguay,Manjui,Definitely endangered,1200,-23.1201,-62.7539
Indonesia,Te'un (Seram Island),Definitely endangered,1200,-3.1843,128.9465
China,Tsou,Vulnerable,1200,23.5174,120.8564
Indonesia,Ujir,Definitely endangered,1200,-5.6105,134.2776
China,White Gelao (China),Severely endangered,1200,26.4894,105.021
Laos,Dakkang,Definitely endangered,1198,15.6333,107.25
Canada,Northern Algonquin,Vulnerable,1180,48.0616,-77.3521
Brazil,Akawaio (Brazil),Vulnerable,1170,4.1711,-60.249
Mexico,Huehuetlán Mazatec,Vulnerable,1169,18.1964,-96.9471
Brazil,Trio (Brazil),Vulnerable,1156,1.7136,-55.2392
Solomon Is.,Savo,Definitely endangered,1147,-9.1292,159.8071
Guatemala,Tektitek,Definitely endangered,1144,15.3073,-92.0609
New Caledonia,Fwâi,Vulnerable,1131,-20.7048,164.9034
Brazil,Waimirí-Atroarí,Vulnerable,1120,-1.0985,-60.8203
Colombia,Guayabero,Definitely endangered,1118,2.6028,-72.3999
New Caledonia,Fagauvea (Northern),Vulnerable,1107,-20.4089,166.5444
New Caledonia,Fagauvea (Southern),Vulnerable,1107,-20.7381,166.4126
Chad,Fania,Severely endangered,1100,10.0581,18.3993
Chad,Ubi,Severely endangered,1100,12.1534,18.6946
Sudan,Warnang,Severely endangered,1100,10.6538,30.6298
Guatemala,Itzá,Critically endangered,1094,16.9838,-89.899
Mexico,Mixtec of the southwest of Puebla,Definitely endangered,1074,18.6333,-98.0666
Mexico,Lowland Chontal,Critically endangered,1060,16.0286,-95.6683
India,Koireng,Critically endangered,1056,24.2319,93.7463
Bolivia,Chipaya,Definitely endangered,1050,-19.2074,-68.2031
Micronesia,Mokilese,Critically endangered,1050,6.6864,159.7631
Mexico,Western Náhuatl,Severely endangered,1041,18.3745,-103.3026
Mexico,Acatepec Mazatec,Vulnerable,1038,18.1621,-96.8766
Mexico,Mixtec of Villa de Tututepec,Definitely endangered,1019,16.1333,-97.6
India,Toda,Critically endangered,1006,11.3184,76.8273
Timor-Leste,Adabe,Vulnerable,1000,-8.2549,125.5737
Russia,Alutor,Severely endangered,1000,60.2016,165.4238
United States of America,Arapaho (Wyoming),Severely endangered,1000,43.0139,-108.8214
Dem. Rep. Congo,Beeke,Severely endangered,1000,0.9997,28.7951
United States of America,Blackfoot (United States of America),Definitely endangered,1000,48.5699,-113.0918
Georgia,Bohtan Neo-Aramaic,Severely endangered,1000,41.5579,45.0219
Russia,Bohtan Neo-Aramaic,Severely endangered,1000,41.5579,45.0219
China,Bola,Definitely endangered,1000,25.0638,98.2414
Kenya,Bong'om,Definitely endangered,1000,1.1315,35.0134
Colombia,Bora,Vulnerable,1000,-2.7455,-71.8835
Peru,Bora,Vulnerable,1000,-2.7455,-71.8835
United States of America,Central Siberian Yupik (St. Lawrence Island),Definitely endangered,1000,63.7444,-171.7242
Bhutan,Chali,Definitely endangered,1000,27.301,91.2991
United States of America,Cherokee (North Carolina),Severely endangered,1000,35.113,-84.0588
Peru,Cocama-Cocamilla (Peru),Severely endangered,1000,-4.8282,-74.2565
Sudan,Dair,Severely endangered,1000,12.517,30.5914
Bhutan,Dakpa,Definitely endangered,1000,27.3937,91.8965
India,Dakpa,Definitely endangered,1000,27.3937,91.8965
Indonesia,Dampelas,Definitely endangered,1000,0.2005,119.8965
Myanmar,Danaw,Critically endangered,1000,21.192,97.3937
Côte d'Ivoire,Ega,Severely endangered,1000,5.8018,-5.4492
Sudan,El Hugeirat,Severely endangered,1000,12.3131,28.4243
Solomon Is.,Faghani,Vulnerable,1000,-10.4337,161.5979
Chad,Fongoro,Severely endangered,1000,11.1029,22.7197
Afghanistan,Gambiri,Severely endangered,1000,34.9017,70.9085
Bhutan,Gongduk,Vulnerable,1000,27.086,91.2002
Indonesia,Gorap,Definitely endangered,1000,2.1528,128.2516
Australia,Guugu Yimidhirr,Vulnerable,1000,-14.8598,144.7338
Nigeria,Gyem,Critically endangered,1000,10.3865,9.3122
Timor-Leste,Habu,Vulnerable,1000,-8.7819,126.0021
United States of America,Hawaiian,Critically endangered,1000,21.9226,-160.1147
Turkey,Hértevin,Critically endangered,1000,37.9268,42.5473
China,Hu,Definitely endangered,1000,22.1743,100.9264
United States of America,Hualapai,Vulnerable,1000,35.5279,-113.4297
Laos,Hung,Definitely endangered,1000,18.9062,105.05
Vietnam,Hung,Definitely endangered,1000,18.9062,105.05
Russia,Inkhokvari,Definitely endangered,1000,42.3981,46.0299
Tajikistan,Ishkashimi,Severely endangered,1000,36.6915,71.7668
Cameroon,Iyive,Severely endangered,1000,6.4354,9.5278
China,Jiongnai Bunu,Definitely endangered,1000,23.3902,108.5135
Gabon,Kaande,Severely endangered,1000,-0.1318,11.8103
Cambodia,Kaco',Definitely endangered,1000,13.934,107.4222
Myanmar,Kadu,Severely endangered,1000,24.2042,95.6332
Timor-Leste,Kairui-Midiki,Vulnerable,1000,-8.7222,126.2878
Dem. Rep. Congo,Kari,Severely endangered,1000,4.8392,25.5432
Brazil,Kayabi,Vulnerable,1000,-11.1972,-53.2342
India,Khowa,Definitely endangered,1000,27.2546,92.5323
Indonesia,Kodeoha,Vulnerable,1000,-3.4147,120.9155
Chad,Kujarge,Definitely endangered,1000,11.749,22.2431
Australia,Kukatja,Vulnerable,1000,-21.2074,126.4746
Papua New Guinea,Kuot,Vulnerable,1000,-3.0692,151.5234
Guinea,Lokono (Suriname),Severely endangered,1000,5.6487,-55.1074
Suriname,Lokono (Suriname),Severely endangered,1000,5.6487,-55.1074
Gabon,Mahongwe,Severely endangered,1000,1.0216,13.9031
China,Manchurian Ölöt,Severely endangered,1000,48.1953,124.2993
Laos,May,Definitely endangered,1000,18.0623,105.5786
Vietnam,May,Definitely endangered,1000,18.0623,105.5786
Chad,Mbara,Severely endangered,1000,10.8009,15.6335
India,Mech,Severely endangered,1000,26.5688,89.1979
Italy,Mòcheno,Definitely endangered,1000,46.1194,11.3258
Timor-Leste,Naueti,Vulnerable,1000,-8.7357,126.7053
Greenland,North Greenlandic,Definitely endangered,1000,77.4815,-69.3511
Pakistan,Ormuri,Definitely endangered,1000,32.518,69.783
Afghanistan,Ormuri,Definitely endangered,1000,32.518,69.783
Brazil,Paiter,Vulnerable,1000,-11.1245,-61.3476
Brazil,Pareci,Definitely endangered,1000,-14.3525,-58.0174
India,Pasi,Definitely endangered,1000,28.1834,95.2651
Italy,Resian,Definitely endangered,1000,46.3734,13.3058
Laos,Sach,Definitely endangered,1000,17.78,105.7666
Vietnam,Sach,Definitely endangered,1000,17.78,105.7666
Gabon,Sake,Severely endangered,1000,-0.0247,11.7691
Germany,Saterlandic,Severely endangered,1000,53.1059,7.6787
China,She,Critically endangered,1000,23.3333,115.2459
Afghanistan,Shumashti,Severely endangered,1000,34.6108,70.7569
Gabon,Sighu,Severely endangered,1000,-0.0549,13.5461
Indonesia,Sobei,Definitely endangered,1000,-1.8632,138.7408
Laos,Thavung (Laos),Definitely endangered,1000,18.4666,104.6666
Thailand,Thavung (Laos),Definitely endangered,1000,18.4666,104.6666
Sudan,Tirma,Critically endangered,1000,6.4899,34.3212
Indonesia,Tombelala,Vulnerable,1000,-2.5315,121.9454
India,Toto,Critically endangered,1000,26.6867,89.5056
Suriname,Trio (Suriname),Vulnerable,1000,2.1528,-56.3818
Laos,Tum,Definitely endangered,1000,18.7,105.05
Cameroon,Tuotomb,Severely endangered,1000,4.4449,10.371
Brazil,Yatê,Severely endangered,1000,-7.0136,-37.0458
China,Zaiwa,Definitely endangered,1000,28.4735,96.4764
India,Zaiwa,Definitely endangered,1000,28.4735,96.4764
Ethiopia,Zay,Severely endangered,1000,8.0728,38.8476
W. Sahara,Zenaga (W. Sahara),Critically endangered,1000,22.2687,-13.7109
Botswana,|Gui,Vulnerable,1000,-21.8385,21.7858
Botswana,ǁAni,Definitely endangered,1000,-18.6462,22.1319
Panama,Buglé,Definitely endangered,993,8.5858,-82.3856
Brazil,Ka'apór,Vulnerable,991,-2.8991,-46.3183
Tanzania,Hadza,Vulnerable,975,-3.401,35.3897
Australia,Kunwinjku,Vulnerable,974,-12.1333,133.4014
Brazil,Bakairi,Vulnerable,950,-14.4213,-54.0305
New Caledonia,Drubea,Vulnerable,946,-22.0347,166.5527
Micronesia,Namonuito,Severely endangered,944,8.6299,150.0128
Cameroon,Hya,Severely endangered,940,10.3311,13.5269
Nigeria,Hya,Severely endangered,940,10.3311,13.5269
Brazil,Machineri (Brazil),Vulnerable,937,-10.5742,-70.4882
Canada,South Slavey,Definitely endangered,920,61.8154,-121.3346
Brazil,Wajãpi,Vulnerable,905,0.747,-52.8442
Nepal,Mewahang,Severely endangered,904,27.5441,87.1401
Ecuador,Awapit,Severely endangered,900,1.0985,-78.706
Colombia,Chimila,Severely endangered,900,10.0986,-73.894
Botswana,Kua,Definitely endangered,900,-22.7106,26.4605
Sudan,Njalgulgule,Severely endangered,900,8.4452,25.3015
Honduras,Pech,Severely endangered,900,15.0819,-85.5552
Brazil,Rikbaktsa,Severely endangered,900,-10.6174,-58.2714
New Caledonia,Caac,Vulnerable,890,-20.3883,164.5614
Canada,Inuinnaqtun,Definitely endangered,890,67.8443,-115.2742
New Caledonia,Voh-Koné dialects,Definitely endangered,878,-20.9665,164.7866
Colombia,Kuna (Colombia),Severely endangered,876,7.8633,-76.9042
Brazil,Dení,Vulnerable,875,-6.5773,-68.1591
India,Tarao,Critically endangered,870,24.297,93.4497
Mexico,Santa María del Mar Huave,Severely endangered,862,16.2166,-94.85
Micronesia,Nukuoro,Definitely endangered,860,3.8574,154.9786
Mexico,Mixtec of Santa Cruz Itundujia,Definitely endangered,851,16.7666,-97.6
Mexico,"Zapotec of the Southern mountains, northeast",Definitely endangered,849,16.2666,-96.2833
New Caledonia,Kumak,Vulnerable,847,-20.1278,164.0259
Cook Is.,Pukapukan,Definitely endangered,840,-10.871,-165.8441
Indonesia,Lola,Vulnerable,830,-6.3316,134.8818
Brazil,Ashaninka (Brazil),Vulnerable,813,-9.3786,-73.1414
Canada,Ottawa (Canada),Severely endangered,810,46.1519,-82.2243
United States of America,Ottawa (Canada),Severely endangered,810,46.1519,-82.2243
Cameroon,Bati,Severely endangered,800,4.2012,10.7858
Argentina,Chorote Iyojwa'ja,Severely endangered,800,-24.287,-60.3808
Paraguay,Chorote Iyojwa'ja,Severely endangered,800,-24.287,-60.3808
Cameroon,Eman,Severely endangered,800,6.0531,9.7338
Cameroon,Isu,Severely endangered,800,4.0094,9.5745
Brazil,Jamamadí,Vulnerable,800,-9.0424,-68.3789
Brazil,Javaé,Definitely endangered,800,-11.1568,-50.4711
Cameroon,Nubaca,Severely endangered,800,4.2971,10.7446
Indonesia,Panasuan,Definitely endangered,800,-2.2516,119.5806
Colombia,Piaroa (Colombia),Definitely endangered,800,4,-68.6666
United States of America,Taos,Definitely endangered,800,36.4717,-105.5596
Papua New Guinea,Taulil,Vulnerable,800,-4.5435,152.0397
Brazil,Tuyuca (Brazil),Vulnerable,800,0.4394,-66.8847
Nepal,Kaike,Definitely endangered,794,28.9642,82.9819
Russia,Kildin Saami,Severely endangered,787,68.0075,35.0079
Bolivia,Ese eja,Definitely endangered,782,-12.5867,-69.0161
Peru,Ese eja,Definitely endangered,782,-12.5867,-69.0161
Philippines,Central Cagayan Agta,Vulnerable,779,17.9891,121.8603
Mexico,Mixtec of Santa Inés de Zaragoza,Definitely endangered,775,17.2333,-97.1666
Mexico,Ocopetatillo Mazatec,Vulnerable,757,18.1856,-96.9113
Peru,Jaqaru,Severely endangered,750,-12.7488,-75.8248
Suriname,Waiwai (Suriname),Critically endangered,750,2.1528,-56.206
Chad,Laal,Critically endangered,749,9.9607,17.6083
Russia,Ulcha,Critically endangered,732,52.0457,140.4162
New Caledonia,Jawe,Vulnerable,729,-20.4913,164.696
Cameroon,Maslam,Severely endangered,723,12.136,14.6914
Chad,Maslam,Severely endangered,723,12.136,14.6914
Brazil,Nambiquara do Sul,Vulnerable,721,-13.2506,-59.5404
Canada,North Slavey,Definitely endangered,720,65.2161,-123.4362
Canada,Gitksan,Severely endangered,710,55.355,-127.6828
Ecuador,A'ingae / Cofan (Ecuador),Definitely endangered,700,0.0659,-76.7065
Ghana,Animere,Critically endangered,700,7.6129,0.4064
Malaysia,Batek,Critically endangered,700,4.6695,102.5051
Indonesia,Enggano,Vulnerable,700,-5.4191,102.2717
Sudan,Indri,Severely endangered,700,8.4397,25.5926
Australia,Kalaw Lagaw Ya,Definitely endangered,700,-10.0828,142.1081
Vanuatu,Lakon,Vulnerable,700,-14.251,167.422
China,Mok (China),Definitely endangered,700,21.5158,100.221
Australia,Ngaanyatjarra,Vulnerable,700,-26.037,124.541
Micronesia,Ngatikese Men's Creole,Definitely endangered,700,5.8305,157.2308
Brazil,Piratapuya (Brazil),Severely endangered,700,0.5712,-66.7089
Mexico,Mountain Guarijío,Vulnerable,696,27.8758,-108.553
Russia,Nivkh (Sakhalin),Severely endangered,688,51.7814,143.1628
Brazil,Krikati,Vulnerable,682,-5.8674,-46.7468
Canada,Dakota,Definitely endangered,675,49.8461,-100.5035
Canada,Carrier,Severely endangered,660,54.2395,-125.7621
Mexico,Matlatzinca,Definitely endangered,651,19.0479,-100.2197
Guinea-Bissau,Kasanga,Critically endangered,650,12.2702,-16.1553
Brazil,Wanano / Kotiria (Brazil),Vulnerable,650,0.6152,-67.5
Mexico,Central Popoloc,Severely endangered,641,18.5842,-97.9295
